,Currency,Curve,Close Date,Forward Start Date,Forward Start Date Index,Maturity,Implied
26803,AUD,AUD_6M,16/12/1998,17/12/1998,0,5Y,0.051553698
26804,AUD,AUD_6M,16/12/1998,17/12/1998,0,7Y,0.053000276
26805,AUD,AUD_6M,16/12/1998,17/12/1998,0,10Y,0.054052391
26807,AUD,AUD_6M,16/12/1998,17/12/1998,0,30Y,0.055370749
26808,AUD,AUD_6M,16/12/1998,16/06/1999,1,3Y,0.050158629
26809,AUD,AUD_6M,16/12/1998,16/06/1999,1,5Y,0.05248256
26810,AUD,AUD_6M,16/12/1998,16/06/1999,1,7Y,0.053716863
26811,AUD,AUD_6M,16/12/1998,16/06/1999,1,10Y,0.054597011
26813,AUD,AUD_6M,16/12/1998,16/06/1999,1,30Y,0.055573966
26814,AUD,AUD_6M,16/12/1998,15/12/1999,2,3Y,0.051849071
26815,AUD,AUD_6M,16/12/1998,15/12/1999,2,5Y,0.053636604
26816,AUD,AUD_6M,16/12/1998,15/12/1999,2,7Y,0.054576417
26817,AUD,AUD_6M,16/12/1998,15/12/1999,2,10Y,0.05524834
26819,AUD,AUD_6M,16/12/1998,15/12/1999,2,30Y,0.055864623
26820,AUD,AUD_6M,17/12/1998,18/12/1998,0,3Y,0.048242992
26821,AUD,AUD_6M,17/12/1998,18/12/1998,0,5Y,0.050803257
26822,AUD,AUD_6M,17/12/1998,18/12/1998,0,7Y,0.05215013
26823,AUD,AUD_6M,17/12/1998,18/12/1998,0,10Y,0.053352078
26825,AUD,AUD_6M,17/12/1998,18/12/1998,0,30Y,0.055171873
26826,AUD,AUD_6M,17/12/1998,16/06/1999,1,3Y,0.049426825
26827,AUD,AUD_6M,17/12/1998,16/06/1999,1,5Y,0.051674885
26828,AUD,AUD_6M,17/12/1998,16/06/1999,1,7Y,0.052860733
26829,AUD,AUD_6M,17/12/1998,16/06/1999,1,10Y,0.053892599
26831,AUD,AUD_6M,17/12/1998,16/06/1999,1,30Y,0.055387057
26832,AUD,AUD_6M,17/12/1998,15/12/1999,2,3Y,0.051169644
26833,AUD,AUD_6M,17/12/1998,15/12/1999,2,5Y,0.052776796
26834,AUD,AUD_6M,17/12/1998,15/12/1999,2,7Y,0.05373443
26835,AUD,AUD_6M,17/12/1998,15/12/1999,2,10Y,0.054535659
26837,AUD,AUD_6M,17/12/1998,15/12/1999,2,30Y,0.055693795
26838,AUD,AUD_6M,18/12/1998,21/12/1998,0,3Y,0.049151
26839,AUD,AUD_6M,18/12/1998,21/12/1998,0,5Y,0.051652437
26840,AUD,AUD_6M,18/12/1998,21/12/1998,0,7Y,0.053099723
26841,AUD,AUD_6M,18/12/1998,21/12/1998,0,10Y,0.054251659
26843,AUD,AUD_6M,18/12/1998,21/12/1998,0,30Y,0.056051899
26844,AUD,AUD_6M,18/12/1998,16/06/1999,1,3Y,0.050337395
26845,AUD,AUD_6M,18/12/1998,16/06/1999,1,5Y,0.052583263
26846,AUD,AUD_6M,18/12/1998,16/06/1999,1,7Y,0.053824083
26847,AUD,AUD_6M,18/12/1998,16/06/1999,1,10Y,0.054801902
26849,AUD,AUD_6M,18/12/1998,16/06/1999,1,30Y,0.056301576
26850,AUD,AUD_6M,18/12/1998,15/12/1999,2,3Y,0.052079316
26851,AUD,AUD_6M,18/12/1998,15/12/1999,2,5Y,0.053773106
26852,AUD,AUD_6M,18/12/1998,15/12/1999,2,7Y,0.054712666
26853,AUD,AUD_6M,18/12/1998,15/12/1999,2,10Y,0.055465234
26855,AUD,AUD_6M,18/12/1998,15/12/1999,2,30Y,0.056624998
26856,AUD,AUD_6M,21/12/1998,22/12/1998,0,3Y,0.049001
26857,AUD,AUD_6M,21/12/1998,22/12/1998,0,5Y,0.051352545
26858,AUD,AUD_6M,21/12/1998,22/12/1998,0,7Y,0.05259941
26859,AUD,AUD_6M,21/12/1998,22/12/1998,0,10Y,0.053851594
26861,AUD,AUD_6M,21/12/1998,22/12/1998,0,30Y,0.055652549
26862,AUD,AUD_6M,21/12/1998,16/06/1999,1,3Y,0.049999155
26863,AUD,AUD_6M,21/12/1998,16/06/1999,1,5Y,0.052184936
26864,AUD,AUD_6M,21/12/1998,16/06/1999,1,7Y,0.053276016
26865,AUD,AUD_6M,21/12/1998,16/06/1999,1,10Y,0.054369009
26867,AUD,AUD_6M,21/12/1998,16/06/1999,1,30Y,0.055878388
26868,AUD,AUD_6M,21/12/1998,15/12/1999,2,3Y,0.05154532
26869,AUD,AUD_6M,21/12/1998,15/12/1999,2,5Y,0.0532414
26870,AUD,AUD_6M,21/12/1998,15/12/1999,2,7Y,0.054139839
26871,AUD,AUD_6M,21/12/1998,15/12/1999,2,10Y,0.054993025
26873,AUD,AUD_6M,21/12/1998,15/12/1999,2,30Y,0.056177796
26874,AUD,AUD_6M,22/12/1998,23/12/1998,0,3Y,0.049602055
26875,AUD,AUD_6M,22/12/1998,23/12/1998,0,5Y,0.051952939
26876,AUD,AUD_6M,22/12/1998,23/12/1998,0,7Y,0.053299705
26877,AUD,AUD_6M,22/12/1998,23/12/1998,0,10Y,0.054501894
26879,AUD,AUD_6M,22/12/1998,23/12/1998,0,30Y,0.056302758
26880,AUD,AUD_6M,22/12/1998,16/06/1999,1,3Y,0.050625741
26881,AUD,AUD_6M,22/12/1998,16/06/1999,1,5Y,0.052825973
26882,AUD,AUD_6M,22/12/1998,16/06/1999,1,7Y,0.053989557
26883,AUD,AUD_6M,22/12/1998,16/06/1999,1,10Y,0.055030325
26885,AUD,AUD_6M,22/12/1998,16/06/1999,1,30Y,0.056543909
26886,AUD,AUD_6M,22/12/1998,15/12/1999,2,3Y,0.052161895
26887,AUD,AUD_6M,22/12/1998,15/12/1999,2,5Y,0.053909663
26888,AUD,AUD_6M,22/12/1998,15/12/1999,2,7Y,0.054834585
26889,AUD,AUD_6M,22/12/1998,15/12/1999,2,10Y,0.055653388
26891,AUD,AUD_6M,22/12/1998,15/12/1999,2,30Y,0.056846192
26892,AUD,AUD_6M,23/12/1998,24/12/1998,0,3Y,0.050113681
26893,AUD,AUD_6M,23/12/1998,24/12/1998,0,5Y,0.052453693
26894,AUD,AUD_6M,23/12/1998,24/12/1998,0,7Y,0.053846861
26895,AUD,AUD_6M,23/12/1998,24/12/1998,0,10Y,0.055052333
26897,AUD,AUD_6M,23/12/1998,24/12/1998,0,30Y,0.056851375
26898,AUD,AUD_6M,23/12/1998,16/06/1999,1,3Y,0.051302311
26899,AUD,AUD_6M,23/12/1998,16/06/1999,1,5Y,0.053396284
26900,AUD,AUD_6M,23/12/1998,16/06/1999,1,7Y,0.054591156
26901,AUD,AUD_6M,23/12/1998,16/06/1999,1,10Y,0.055620929
26903,AUD,AUD_6M,23/12/1998,16/06/1999,1,30Y,0.057118947
26904,AUD,AUD_6M,23/12/1998,15/12/1999,2,3Y,0.052996559
26905,AUD,AUD_6M,23/12/1998,15/12/1999,2,5Y,0.054602926
26906,AUD,AUD_6M,23/12/1998,15/12/1999,2,7Y,0.055522825
26907,AUD,AUD_6M,23/12/1998,15/12/1999,2,10Y,0.056308117
26909,AUD,AUD_6M,23/12/1998,15/12/1999,2,30Y,0.057460582
26910,AUD,AUD_6M,24/12/1998,25/12/1998,0,3Y,0.050788446
26911,AUD,AUD_6M,24/12/1998,25/12/1998,0,5Y,0.053132606
26912,AUD,AUD_6M,24/12/1998,25/12/1998,0,7Y,0.054287914
26913,AUD,AUD_6M,24/12/1998,25/12/1998,0,10Y,0.055489844
26915,AUD,AUD_6M,24/12/1998,25/12/1998,0,30Y,0.057346341
26916,AUD,AUD_6M,24/12/1998,16/06/1999,1,3Y,0.052043091
26917,AUD,AUD_6M,24/12/1998,16/06/1999,1,5Y,0.054054184
26918,AUD,AUD_6M,24/12/1998,16/06/1999,1,7Y,0.05450557
26919,AUD,AUD_6M,24/12/1998,16/06/1999,1,10Y,0.056060032
26921,AUD,AUD_6M,24/12/1998,16/06/1999,1,30Y,0.057565643
26922,AUD,AUD_6M,24/12/1998,15/12/1999,2,3Y,0.053763158
26923,AUD,AUD_6M,24/12/1998,15/12/1999,2,5Y,0.05520374
26924,AUD,AUD_6M,24/12/1998,15/12/1999,2,7Y,0.054810638
26925,AUD,AUD_6M,24/12/1998,15/12/1999,2,10Y,0.056750542
26927,AUD,AUD_6M,24/12/1998,15/12/1999,2,30Y,0.057911838
26928,AUD,AUD_6M,25/12/1998,28/12/1998,0,3Y,0.050804785
26929,AUD,AUD_6M,25/12/1998,28/12/1998,0,5Y,0.053148684
26930,AUD,AUD_6M,25/12/1998,28/12/1998,0,7Y,0.054295733
26931,AUD,AUD_6M,25/12/1998,28/12/1998,0,10Y,0.055498835
26933,AUD,AUD_6M,25/12/1998,28/12/1998,0,30Y,0.057320769
26934,AUD,AUD_6M,25/12/1998,16/06/1999,1,3Y,0.052038193
26935,AUD,AUD_6M,25/12/1998,16/06/1999,1,5Y,0.054059002
26936,AUD,AUD_6M,25/12/1998,16/06/1999,1,7Y,0.054509189
26937,AUD,AUD_6M,25/12/1998,16/06/1999,1,10Y,0.056062771
26939,AUD,AUD_6M,25/12/1998,16/06/1999,1,30Y,0.057567178
26940,AUD,AUD_6M,25/12/1998,15/12/1999,2,3Y,0.053692207
26941,AUD,AUD_6M,25/12/1998,15/12/1999,2,5Y,0.055158807
26942,AUD,AUD_6M,25/12/1998,15/12/1999,2,7Y,0.054776776
26943,AUD,AUD_6M,25/12/1998,15/12/1999,2,10Y,0.056724856
26945,AUD,AUD_6M,25/12/1998,15/12/1999,2,30Y,0.057897267
26946,AUD,AUD_6M,28/12/1998,29/12/1998,0,3Y,0.050821
26947,AUD,AUD_6M,28/12/1998,29/12/1998,0,5Y,0.053152291
26948,AUD,AUD_6M,28/12/1998,29/12/1998,0,7Y,0.054299219
26949,AUD,AUD_6M,28/12/1998,29/12/1998,0,10Y,0.05550161
26951,AUD,AUD_6M,28/12/1998,29/12/1998,0,30Y,0.057300374
26952,AUD,AUD_6M,28/12/1998,16/06/1999,1,3Y,0.052039354
26953,AUD,AUD_6M,28/12/1998,16/06/1999,1,5Y,0.054060114
26954,AUD,AUD_6M,28/12/1998,16/06/1999,1,7Y,0.054510026
26955,AUD,AUD_6M,28/12/1998,16/06/1999,1,10Y,0.056063404
26957,AUD,AUD_6M,28/12/1998,16/06/1999,1,30Y,0.057567535
26958,AUD,AUD_6M,28/12/1998,15/12/1999,2,3Y,0.053688919
26959,AUD,AUD_6M,28/12/1998,15/12/1999,2,5Y,0.055156724
26960,AUD,AUD_6M,28/12/1998,15/12/1999,2,7Y,0.054775205
26961,AUD,AUD_6M,28/12/1998,15/12/1999,2,10Y,0.056723665
26963,AUD,AUD_6M,28/12/1998,15/12/1999,2,30Y,0.05789659
26964,AUD,AUD_6M,29/12/1998,30/12/1998,0,3Y,0.051681
26965,AUD,AUD_6M,29/12/1998,30/12/1998,0,5Y,0.053952
26966,AUD,AUD_6M,29/12/1998,30/12/1998,0,7Y,0.055149
26967,AUD,AUD_6M,29/12/1998,30/12/1998,0,10Y,0.056201
26969,AUD,AUD_6M,29/12/1998,30/12/1998,0,30Y,0.057999
26970,AUD,AUD_6M,29/12/1998,16/06/1999,1,3Y,0.053015565
26971,AUD,AUD_6M,29/12/1998,16/06/1999,1,5Y,0.054920034
26972,AUD,AUD_6M,29/12/1998,16/06/1999,1,7Y,0.055907775
26973,AUD,AUD_6M,29/12/1998,16/06/1999,1,10Y,0.056785739
26975,AUD,AUD_6M,29/12/1998,16/06/1999,1,30Y,0.058286529
26976,AUD,AUD_6M,29/12/1998,15/12/1999,2,3Y,0.054651233
26977,AUD,AUD_6M,29/12/1998,15/12/1999,2,5Y,0.056037492
26978,AUD,AUD_6M,29/12/1998,15/12/1999,2,7Y,0.056779671
26979,AUD,AUD_6M,29/12/1998,15/12/1999,2,10Y,0.057440819
26981,AUD,AUD_6M,29/12/1998,15/12/1999,2,30Y,0.058615885
26982,AUD,AUD_6M,30/12/1998,31/12/1998,0,3Y,0.051478676
26983,AUD,AUD_6M,30/12/1998,31/12/1998,0,5Y,0.053749863
26984,AUD,AUD_6M,30/12/1998,31/12/1998,0,7Y,0.054697067
26985,AUD,AUD_6M,30/12/1998,31/12/1998,0,10Y,0.055749393
26987,AUD,AUD_6M,30/12/1998,31/12/1998,0,30Y,0.057545783
26988,AUD,AUD_6M,30/12/1998,16/06/1999,1,3Y,0.052819726
26989,AUD,AUD_6M,30/12/1998,16/06/1999,1,5Y,0.054669982
26990,AUD,AUD_6M,30/12/1998,16/06/1999,1,7Y,0.055430122
26991,AUD,AUD_6M,30/12/1998,16/06/1999,1,10Y,0.056320666
26993,AUD,AUD_6M,30/12/1998,16/06/1999,1,30Y,0.057825622
26994,AUD,AUD_6M,30/12/1998,15/12/1999,2,3Y,0.05449776
26995,AUD,AUD_6M,30/12/1998,15/12/1999,2,5Y,0.055725381
26996,AUD,AUD_6M,30/12/1998,15/12/1999,2,7Y,0.056309247
26997,AUD,AUD_6M,30/12/1998,15/12/1999,2,10Y,0.056973329
26999,AUD,AUD_6M,30/12/1998,15/12/1999,2,30Y,0.058150893
27000,AUD,AUD_6M,31/12/1998,01/01/1999,0,3Y,0.051060423
27001,AUD,AUD_6M,31/12/1998,01/01/1999,0,5Y,0.053393698
27002,AUD,AUD_6M,31/12/1998,01/01/1999,0,7Y,0.054399263
27003,AUD,AUD_6M,31/12/1998,01/01/1999,0,10Y,0.055541337
27005,AUD,AUD_6M,31/12/1998,01/01/1999,0,30Y,0.057392139
27006,AUD,AUD_6M,31/12/1998,16/06/1999,1,3Y,0.052374008
27007,AUD,AUD_6M,31/12/1998,16/06/1999,1,5Y,0.05431001
27008,AUD,AUD_6M,31/12/1998,16/06/1999,1,7Y,0.055127664
27009,AUD,AUD_6M,31/12/1998,16/06/1999,1,10Y,0.056110952
27011,AUD,AUD_6M,31/12/1998,16/06/1999,1,30Y,0.057621182
27012,AUD,AUD_6M,31/12/1998,15/12/1999,2,3Y,0.054083923
27013,AUD,AUD_6M,31/12/1998,15/12/1999,2,5Y,0.05540538
27014,AUD,AUD_6M,31/12/1998,15/12/1999,2,7Y,0.056044559
27015,AUD,AUD_6M,31/12/1998,15/12/1999,2,10Y,0.056784128
27017,AUD,AUD_6M,31/12/1998,15/12/1999,2,30Y,0.057957013
27018,AUD,AUD_6M,01/01/1999,04/01/1999,0,3Y,0.051083079
27019,AUD,AUD_6M,01/01/1999,04/01/1999,0,5Y,0.053415036
27020,AUD,AUD_6M,01/01/1999,04/01/1999,0,7Y,0.054411601
27021,AUD,AUD_6M,01/01/1999,04/01/1999,0,10Y,0.055552969
27023,AUD,AUD_6M,01/01/1999,04/01/1999,0,30Y,0.057350587
27024,AUD,AUD_6M,01/01/1999,16/06/1999,1,3Y,0.052372774
27025,AUD,AUD_6M,01/01/1999,16/06/1999,1,5Y,0.054310005
27026,AUD,AUD_6M,01/01/1999,16/06/1999,1,7Y,0.055127659
27027,AUD,AUD_6M,01/01/1999,16/06/1999,1,10Y,0.056110947
27029,AUD,AUD_6M,01/01/1999,16/06/1999,1,30Y,0.057621177
27030,AUD,AUD_6M,01/01/1999,15/12/1999,2,3Y,0.054071322
27031,AUD,AUD_6M,01/01/1999,15/12/1999,2,5Y,0.055397401
27032,AUD,AUD_6M,01/01/1999,15/12/1999,2,7Y,0.05603854
27033,AUD,AUD_6M,01/01/1999,15/12/1999,2,10Y,0.056779566
27035,AUD,AUD_6M,01/01/1999,15/12/1999,2,30Y,0.057954428
27036,AUD,AUD_6M,04/01/1999,05/01/1999,0,3Y,0.050721
27037,AUD,AUD_6M,04/01/1999,05/01/1999,0,5Y,0.052954513
27038,AUD,AUD_6M,04/01/1999,05/01/1999,0,7Y,0.054000891
27039,AUD,AUD_6M,04/01/1999,05/01/1999,0,10Y,0.055102656
27041,AUD,AUD_6M,04/01/1999,05/01/1999,0,30Y,0.05690692
27042,AUD,AUD_6M,04/01/1999,16/06/1999,1,3Y,0.051920999
27043,AUD,AUD_6M,04/01/1999,16/06/1999,1,5Y,0.053846119
27044,AUD,AUD_6M,04/01/1999,16/06/1999,1,7Y,0.054708821
27045,AUD,AUD_6M,04/01/1999,16/06/1999,1,10Y,0.055652171
27047,AUD,AUD_6M,04/01/1999,16/06/1999,1,30Y,0.05716505
27048,AUD,AUD_6M,04/01/1999,15/12/1999,2,3Y,0.053485623
27049,AUD,AUD_6M,04/01/1999,15/12/1999,2,5Y,0.054891353
27050,AUD,AUD_6M,04/01/1999,15/12/1999,2,7Y,0.05557305
27051,AUD,AUD_6M,04/01/1999,15/12/1999,2,10Y,0.056289422
27053,AUD,AUD_6M,04/01/1999,15/12/1999,2,30Y,0.057478154
27054,AUD,AUD_6M,05/01/1999,06/01/1999,0,3Y,0.050874128
27055,AUD,AUD_6M,05/01/1999,06/01/1999,0,5Y,0.053155145
27056,AUD,AUD_6M,05/01/1999,06/01/1999,0,7Y,0.054551368
27057,AUD,AUD_6M,05/01/1999,06/01/1999,0,10Y,0.055703646
27059,AUD,AUD_6M,05/01/1999,06/01/1999,0,30Y,0.057504031
27060,AUD,AUD_6M,05/01/1999,16/06/1999,1,3Y,0.052101692
27061,AUD,AUD_6M,05/01/1999,16/06/1999,1,5Y,0.054123336
27062,AUD,AUD_6M,05/01/1999,16/06/1999,1,7Y,0.055307753
27063,AUD,AUD_6M,05/01/1999,16/06/1999,1,10Y,0.056281588
27065,AUD,AUD_6M,05/01/1999,16/06/1999,1,30Y,0.05778604
27066,AUD,AUD_6M,05/01/1999,15/12/1999,2,3Y,0.053695687
27067,AUD,AUD_6M,05/01/1999,15/12/1999,2,5Y,0.055291609
27068,AUD,AUD_6M,05/01/1999,15/12/1999,2,7Y,0.056193507
27069,AUD,AUD_6M,05/01/1999,15/12/1999,2,10Y,0.056945534
27071,AUD,AUD_6M,05/01/1999,15/12/1999,2,30Y,0.058117926
27072,AUD,AUD_6M,06/01/1999,07/01/1999,0,3Y,0.05117266
27073,AUD,AUD_6M,06/01/1999,07/01/1999,0,5Y,0.053553315
27074,AUD,AUD_6M,06/01/1999,07/01/1999,0,7Y,0.05509999
27075,AUD,AUD_6M,06/01/1999,07/01/1999,0,10Y,0.056252519
27077,AUD,AUD_6M,06/01/1999,07/01/1999,0,30Y,0.058052062
27078,AUD,AUD_6M,06/01/1999,16/06/1999,1,3Y,0.052501292
27079,AUD,AUD_6M,06/01/1999,16/06/1999,1,5Y,0.054571499
27080,AUD,AUD_6M,06/01/1999,16/06/1999,1,7Y,0.055887295
27081,AUD,AUD_6M,06/01/1999,16/06/1999,1,10Y,0.056851477
27083,AUD,AUD_6M,06/01/1999,16/06/1999,1,30Y,0.058349456
27084,AUD,AUD_6M,06/01/1999,15/12/1999,2,3Y,0.054212865
27085,AUD,AUD_6M,06/01/1999,15/12/1999,2,5Y,0.055818557
27086,AUD,AUD_6M,06/01/1999,15/12/1999,2,7Y,0.056797097
27087,AUD,AUD_6M,06/01/1999,15/12/1999,2,10Y,0.057536185
27089,AUD,AUD_6M,06/01/1999,15/12/1999,2,30Y,0.058696278
27090,AUD,AUD_6M,07/01/1999,08/01/1999,0,3Y,0.050575816
27091,AUD,AUD_6M,07/01/1999,08/01/1999,0,5Y,0.052955045
27092,AUD,AUD_6M,07/01/1999,08/01/1999,0,7Y,0.054302335
27093,AUD,AUD_6M,07/01/1999,08/01/1999,0,10Y,0.055554168
27095,AUD,AUD_6M,07/01/1999,08/01/1999,0,30Y,0.057385935
27096,AUD,AUD_6M,07/01/1999,16/06/1999,1,3Y,0.051856531
27097,AUD,AUD_6M,07/01/1999,16/06/1999,1,5Y,0.053901355
27098,AUD,AUD_6M,07/01/1999,16/06/1999,1,7Y,0.055061339
27099,AUD,AUD_6M,07/01/1999,16/06/1999,1,10Y,0.056135394
27101,AUD,AUD_6M,07/01/1999,16/06/1999,1,30Y,0.057633341
27102,AUD,AUD_6M,07/01/1999,15/12/1999,2,3Y,0.053546319
27103,AUD,AUD_6M,07/01/1999,15/12/1999,2,5Y,0.055054981
27104,AUD,AUD_6M,07/01/1999,15/12/1999,2,7Y,0.055974645
27105,AUD,AUD_6M,07/01/1999,15/12/1999,2,10Y,0.056805256
27107,AUD,AUD_6M,07/01/1999,15/12/1999,2,30Y,0.057966229
27108,AUD,AUD_6M,08/01/1999,11/01/1999,0,3Y,0.051173252
27109,AUD,AUD_6M,08/01/1999,11/01/1999,0,5Y,0.053755065
27110,AUD,AUD_6M,08/01/1999,11/01/1999,0,7Y,0.055251616
27111,AUD,AUD_6M,08/01/1999,11/01/1999,0,10Y,0.056602983
27113,AUD,AUD_6M,08/01/1999,11/01/1999,0,30Y,0.058400272
27114,AUD,AUD_6M,08/01/1999,16/06/1999,1,3Y,0.052538938
27115,AUD,AUD_6M,08/01/1999,16/06/1999,1,5Y,0.054781794
27116,AUD,AUD_6M,08/01/1999,16/06/1999,1,7Y,0.056070464
27117,AUD,AUD_6M,08/01/1999,16/06/1999,1,10Y,0.057216645
27119,AUD,AUD_6M,08/01/1999,16/06/1999,1,30Y,0.058711472
27120,AUD,AUD_6M,08/01/1999,15/12/1999,2,3Y,0.054346071
27121,AUD,AUD_6M,08/01/1999,15/12/1999,2,5Y,0.056047449
27122,AUD,AUD_6M,08/01/1999,15/12/1999,2,7Y,0.057055671
27123,AUD,AUD_6M,08/01/1999,15/12/1999,2,10Y,0.057919842
27125,AUD,AUD_6M,08/01/1999,15/12/1999,2,30Y,0.059079724
27126,AUD,AUD_6M,11/01/1999,12/01/1999,0,3Y,0.053251
27127,AUD,AUD_6M,11/01/1999,12/01/1999,0,5Y,0.055605892
27128,AUD,AUD_6M,11/01/1999,12/01/1999,0,7Y,0.057301938
27129,AUD,AUD_6M,11/01/1999,12/01/1999,0,10Y,0.058553342
27131,AUD,AUD_6M,11/01/1999,12/01/1999,0,30Y,0.060354557
27132,AUD,AUD_6M,11/01/1999,16/06/1999,1,3Y,0.054695133
27133,AUD,AUD_6M,11/01/1999,16/06/1999,1,5Y,0.056731319
27134,AUD,AUD_6M,11/01/1999,16/06/1999,1,7Y,0.05818868
27135,AUD,AUD_6M,11/01/1999,16/06/1999,1,10Y,0.059213457
27137,AUD,AUD_6M,11/01/1999,16/06/1999,1,30Y,0.060698285
27138,AUD,AUD_6M,11/01/1999,15/12/1999,2,3Y,0.056340797
27139,AUD,AUD_6M,11/01/1999,15/12/1999,2,5Y,0.057998344
27140,AUD,AUD_6M,11/01/1999,15/12/1999,2,7Y,0.059110504
27141,AUD,AUD_6M,11/01/1999,15/12/1999,2,10Y,0.059886141
27143,AUD,AUD_6M,11/01/1999,15/12/1999,2,30Y,0.061060533
27144,AUD,AUD_6M,12/01/1999,13/01/1999,0,3Y,0.054264966
27145,AUD,AUD_6M,12/01/1999,13/01/1999,0,5Y,0.056555814
27146,AUD,AUD_6M,12/01/1999,13/01/1999,0,7Y,0.05805188
27147,AUD,AUD_6M,12/01/1999,13/01/1999,0,10Y,0.059254063
27149,AUD,AUD_6M,12/01/1999,13/01/1999,0,30Y,0.061052762
27150,AUD,AUD_6M,12/01/1999,16/06/1999,1,3Y,0.055748273
27151,AUD,AUD_6M,12/01/1999,16/06/1999,1,5Y,0.057680135
27152,AUD,AUD_6M,12/01/1999,16/06/1999,1,7Y,0.058931536
27153,AUD,AUD_6M,12/01/1999,16/06/1999,1,10Y,0.059916944
27155,AUD,AUD_6M,12/01/1999,16/06/1999,1,30Y,0.061405827
27156,AUD,AUD_6M,12/01/1999,15/12/1999,2,3Y,0.057320535
27157,AUD,AUD_6M,12/01/1999,15/12/1999,2,5Y,0.058861799
27158,AUD,AUD_6M,12/01/1999,15/12/1999,2,7Y,0.059814333
27159,AUD,AUD_6M,12/01/1999,15/12/1999,2,10Y,0.060562569
27161,AUD,AUD_6M,12/01/1999,15/12/1999,2,30Y,0.061756524
27162,AUD,AUD_6M,13/01/1999,14/01/1999,0,3Y,0.053002808
27163,AUD,AUD_6M,13/01/1999,14/01/1999,0,5Y,0.055353449
27164,AUD,AUD_6M,13/01/1999,14/01/1999,0,7Y,0.056800092
27165,AUD,AUD_6M,13/01/1999,14/01/1999,0,10Y,0.058002814
27167,AUD,AUD_6M,13/01/1999,14/01/1999,0,30Y,0.059801776
27168,AUD,AUD_6M,13/01/1999,16/06/1999,1,3Y,0.054380091
27169,AUD,AUD_6M,13/01/1999,16/06/1999,1,5Y,0.056386897
27170,AUD,AUD_6M,13/01/1999,16/06/1999,1,7Y,0.057611649
27171,AUD,AUD_6M,13/01/1999,16/06/1999,1,10Y,0.058615352
27173,AUD,AUD_6M,13/01/1999,16/06/1999,1,30Y,0.06012114
27174,AUD,AUD_6M,13/01/1999,15/12/1999,2,3Y,0.055980865
27175,AUD,AUD_6M,13/01/1999,15/12/1999,2,5Y,0.057538007
27176,AUD,AUD_6M,13/01/1999,15/12/1999,2,7Y,0.058487069
27177,AUD,AUD_6M,13/01/1999,15/12/1999,2,10Y,0.059250634
27179,AUD,AUD_6M,13/01/1999,15/12/1999,2,30Y,0.060458644
27180,AUD,AUD_6M,14/01/1999,15/01/1999,0,3Y,0.05340542
27181,AUD,AUD_6M,14/01/1999,15/01/1999,0,5Y,0.055804802
27182,AUD,AUD_6M,14/01/1999,15/01/1999,0,7Y,0.057202239
27183,AUD,AUD_6M,14/01/1999,15/01/1999,0,10Y,0.058304108
27185,AUD,AUD_6M,14/01/1999,15/01/1999,0,30Y,0.060125936
27186,AUD,AUD_6M,14/01/1999,16/06/1999,1,3Y,0.054802173
27187,AUD,AUD_6M,14/01/1999,16/06/1999,1,5Y,0.056854134
27188,AUD,AUD_6M,14/01/1999,16/06/1999,1,7Y,0.058025102
27189,AUD,AUD_6M,14/01/1999,16/06/1999,1,10Y,0.058856717
27191,AUD,AUD_6M,14/01/1999,16/06/1999,1,30Y,0.06042463
27192,AUD,AUD_6M,14/01/1999,15/12/1999,2,3Y,0.056412461
27193,AUD,AUD_6M,14/01/1999,15/12/1999,2,5Y,0.057993256
27194,AUD,AUD_6M,14/01/1999,15/12/1999,2,7Y,0.058905401
27195,AUD,AUD_6M,14/01/1999,15/12/1999,2,10Y,0.059390038
27197,AUD,AUD_6M,14/01/1999,15/12/1999,2,30Y,0.060761249
27198,AUD,AUD_6M,15/01/1999,18/01/1999,0,3Y,0.052443096
27199,AUD,AUD_6M,15/01/1999,18/01/1999,0,5Y,0.054704606
27200,AUD,AUD_6M,15/01/1999,18/01/1999,0,7Y,0.05595125
27201,AUD,AUD_6M,15/01/1999,18/01/1999,0,10Y,0.057052706
27203,AUD,AUD_6M,15/01/1999,18/01/1999,0,30Y,0.058650018
27204,AUD,AUD_6M,15/01/1999,16/06/1999,1,3Y,0.053733468
27205,AUD,AUD_6M,15/01/1999,16/06/1999,1,5Y,0.055619738
27206,AUD,AUD_6M,15/01/1999,16/06/1999,1,7Y,0.056677593
27207,AUD,AUD_6M,15/01/1999,16/06/1999,1,10Y,0.057604337
27209,AUD,AUD_6M,15/01/1999,16/06/1999,1,30Y,0.05892745
27210,AUD,AUD_6M,15/01/1999,15/12/1999,2,3Y,0.055340235
27211,AUD,AUD_6M,15/01/1999,15/12/1999,2,5Y,0.056697261
27212,AUD,AUD_6M,15/01/1999,15/12/1999,2,7Y,0.057512981
27213,AUD,AUD_6M,15/01/1999,15/12/1999,2,10Y,0.058216353
27215,AUD,AUD_6M,15/01/1999,15/12/1999,2,30Y,0.059234382
27216,AUD,AUD_6M,18/01/1999,19/01/1999,0,3Y,0.053051
27217,AUD,AUD_6M,18/01/1999,19/01/1999,0,5Y,0.055305131
27218,AUD,AUD_6M,18/01/1999,19/01/1999,0,7Y,0.056401361
27219,AUD,AUD_6M,18/01/1999,19/01/1999,0,10Y,0.057453026
27221,AUD,AUD_6M,18/01/1999,19/01/1999,0,30Y,0.059055305
